,age,attrition,business_travel,daily_rate,department,distance_from_home,education,education_field,employee_number,environment_satisfaction,gender,hourly_rate,job_involvement,job_level,job_role,job_satisfaction,marital_status,monthly_rate,num_companies_worked,over_time,percent_salary_hike,performance_rating,relationship_satisfaction,stock_option_level,total_working_years,training_times_last_year,work_life_balance,years_at_company,years_in_current_role,years_with_curr_manager,rate_avg
146,30,No,Travel_Rarely,1427,Research & Development,2,1,Medical,198,2,Male,35,2,1,Laboratory Technician,4,Single,11162,0,No,13,3,4,0,6,3,3,5,3,2,4208.0
147,41,No,Travel_Frequently,857,Research & Development,10,3,Life Sciences,199,4,Male,91,2,4,Manager,1,Divorced,12888,4,No,13,3,2,1,21,2,2,7,6,7,4612.0
148,41,No,Travel_Rarely,933,Research & Development,9,4,Life Sciences,200,3,Male,94,3,1,Laboratory Technician,1,Married,6961,2,No,21,4,4,1,7,2,3,5,0,4,2662.6666666666665
149,19,No,Travel_Rarely,1181,Research & Development,3,1,Medical,201,2,Female,79,3,1,Laboratory Technician,2,Single,16102,1,No,14,3,4,0,1,3,3,1,0,0,5787.333333333333
150,40,No,Travel_Frequently,1395,Research & Development,26,3,Medical,202,2,Female,54,3,2,Research Scientist,2,Divorced,8504,1,No,11,3,1,1,20,2,3,20,7,13,3317.6666666666665
151,35,No,Travel_Rarely,662,Sales,1,5,Marketing,204,3,Male,94,3,3,Sales Executive,2,Married,11439,1,No,13,3,1,2,10,3,3,10,8,6,4065.0
152,53,No,Travel_Rarely,1436,Sales,6,2,Marketing,205,2,Male,34,3,2,Sales Representative,3,Married,16047,2,Yes,20,4,4,1,13,3,1,7,7,5,5839.0
153,45,No,Travel_Rarely,194,Research & Development,9,3,Life Sciences,206,2,Male,60,3,2,Laboratory Technician,2,Divorced,10901,8,No,18,3,3,1,20,2,1,17,9,15,3718.3333333333335
154,32,No,Travel_Frequently,967,Sales,8,3,Marketing,207,2,Female,43,3,3,Sales Executive,4,Single,15589,1,No,14,3,4,0,9,2,3,9,8,7,5533.0
155,29,No,Non-Travel,1496,Research & Development,1,1,Technical Degree,208,4,Male,41,3,2,Manufacturing Director,3,Married,26283,1,No,13,3,1,1,10,1,3,10,7,9,9273.333333333334
156,51,No,Travel_Rarely,1169,Research & Development,7,4,Medical,211,2,Male,34,2,2,Manufacturing Director,3,Married,13983,2,No,17,3,3,0,10,2,3,1,0,0,5062.0
157,58,No,Travel_Rarely,1145,Research & Development,9,3,Medical,214,2,Female,75,2,1,Research Scientist,2,Married,11873,4,Yes,20,4,2,1,9,3,2,1,0,0,4364.333333333333
158,40,No,Travel_Rarely,630,Sales,4,4,Marketing,215,3,Male,67,2,3,Sales Executive,4,Married,8552,7,No,11,3,1,1,15,2,2,12,11,11,3083.0
159,34,No,Travel_Frequently,303,Sales,2,4,Marketing,216,3,Female,75,3,1,Sales Representative,3,Married,11314,6,No,18,3,4,1,6,3,3,4,3,2,3897.3333333333335
160,22,No,Travel_Rarely,1256,Research & Development,19,1,Medical,217,3,Male,80,3,1,Research Scientist,4,Married,11992,1,No,24,4,1,2,2,6,3,2,2,2,4442.666666666667
161,27,No,Non-Travel,691,Research & Development,9,3,Medical,218,4,Male,57,3,1,Research Scientist,2,Divorced,5970,6,No,18,3,4,1,6,1,1,2,2,2,2239.3333333333335
162,28,No,Travel_Rarely,440,Research & Development,21,3,Medical,221,3,Male,42,3,1,Research Scientist,4,Married,6672,1,No,11,3,3,1,5,2,1,5,2,2,2384.6666666666665
163,57,No,Travel_Rarely,334,Research & Development,24,2,Life Sciences,223,3,Male,83,4,3,Healthcare Representative,4,Divorced,23402,3,Yes,16,3,2,1,12,2,1,5,3,4,7939.666666666667
164,27,No,Non-Travel,1450,Research & Development,3,3,Medical,224,3,Male,79,2,1,Research Scientist,3,Divorced,25326,1,Yes,15,3,4,1,1,2,2,1,1,1,8951.666666666666
165,50,No,Travel_Rarely,1452,Research & Development,11,3,Life Sciences,226,3,Female,53,3,5,Manager,2,Single,17053,3,No,15,3,2,0,21,5,3,5,4,4,6186.0
166,41,No,Travel_Rarely,465,Research & Development,14,3,Life Sciences,227,1,Male,56,3,1,Research Scientist,3,Divorced,4609,4,No,12,3,1,1,13,2,3,9,8,8,1710.0
167,30,No,Travel_Rarely,1339,Sales,5,3,Life Sciences,228,2,Female,41,3,3,Sales Executive,4,Married,8053,2,No,12,3,3,1,12,2,3,10,9,4,3144.3333333333335
168,38,No,Travel_Rarely,702,Sales,1,4,Life Sciences,230,1,Female,59,2,2,Sales Executive,4,Single,12930,4,No,22,4,3,0,12,2,4,8,3,7,4563.666666666667
169,32,No,Travel_Rarely,120,Research & Development,6,5,Life Sciences,231,3,Male,43,3,1,Research Scientist,3,Single,12430,3,No,20,4,1,0,8,2,3,5,4,4,4197.666666666667
170,27,No,Travel_Rarely,1157,Research & Development,17,3,Technical Degree,233,3,Male,51,3,1,Research Scientist,2,Married,13364,0,Yes,16,3,4,1,6,3,2,5,2,1,4857.333333333333
171,19,Yes,Travel_Frequently,602,Sales,1,1,Technical Degree,235,3,Female,100,1,1,Sales Representative,1,Single,20989,0,No,21,4,1,0,1,5,4,0,0,0,7230.333333333333
172,36,No,Travel_Frequently,1480,Research & Development,3,2,Medical,238,4,Male,30,3,1,Laboratory Technician,2,Single,15062,4,No,12,3,3,0,13,3,2,8,7,2,5524.0
173,30,No,Non-Travel,111,Research & Development,9,3,Medical,239,3,Male,66,3,2,Laboratory Technician,1,Divorced,11012,1,No,11,3,3,2,12,4,3,12,9,10,3729.6666666666665
174,45,No,Travel_Rarely,1268,Sales,4,2,Life Sciences,240,3,Female,30,3,2,Sales Executive,1,Divorced,6319,4,Yes,11,3,1,1,9,3,4,5,4,3,2539.0
175,56,No,Travel_Rarely,713,Research & Development,8,3,Life Sciences,241,3,Female,67,3,1,Research Scientist,1,Divorced,13939,4,Yes,18,3,3,1,19,3,3,2,2,2,4906.333333333333
176,33,No,Travel_Rarely,134,Research & Development,2,3,Life Sciences,242,3,Male,90,3,1,Research Scientist,4,Single,10515,0,No,14,3,1,0,4,2,4,3,1,2,3579.6666666666665
177,19,Yes,Travel_Rarely,303,Research & Development,2,3,Life Sciences,243,2,Male,47,2,1,Laboratory Technician,4,Single,9241,1,No,22,4,3,0,1,3,2,1,0,0,3197.0
178,46,No,Travel_Rarely,526,Sales,1,2,Marketing,244,2,Female,92,3,3,Sales Executive,1,Divorced,2137,1,No,25,4,3,3,24,2,3,24,13,7,918.3333333333334
179,38,No,Travel_Rarely,1380,Research & Development,9,2,Life Sciences,245,3,Female,75,3,1,Laboratory Technician,4,Single,6319,1,No,12,3,3,0,2,3,3,2,2,1,2591.3333333333335
180,31,No,Travel_Rarely,140,Research & Development,12,1,Medical,246,3,Female,95,3,1,Research Scientist,4,Married,6984,8,Yes,23,4,3,1,7,0,3,4,2,2,2406.3333333333335
181,34,No,Travel_Rarely,629,Research & Development,27,2,Medical,247,4,Female,95,3,1,Research Scientist,2,Single,5711,2,No,15,3,4,0,9,3,3,3,2,2,2145.0
182,41,Yes,Travel_Rarely,1356,Sales,20,2,Marketing,248,2,Female,70,3,1,Sales Representative,2,Single,21728,1,Yes,22,4,4,0,4,5,2,4,3,2,7718.0
183,50,No,Travel_Rarely,328,Research & Development,1,3,Medical,249,3,Male,86,2,1,Laboratory Technician,3,Married,3425,2,No,15,3,4,1,5,2,2,3,2,2,1279.6666666666667
184,53,No,Travel_Rarely,1084,Research & Development,13,2,Medical,250,4,Female,57,4,2,Manufacturing Director,1,Divorced,26250,1,No,11,3,3,2,5,3,3,4,2,3,9130.333333333334
185,33,No,Travel_Rarely,931,Research & Development,14,3,Medical,252,4,Female,72,3,1,Research Scientist,2,Married,4673,1,No,13,3,4,1,8,5,3,8,7,6,1892.0
186,40,No,Travel_Rarely,989,Research & Development,4,1,Medical,253,4,Female,46,3,5,Manager,3,Married,6499,1,No,14,3,2,1,21,2,3,20,8,9,2511.3333333333335
187,55,No,Travel_Rarely,692,Research & Development,14,4,Medical,254,3,Male,61,4,5,Research Director,2,Single,13339,8,No,11,3,4,0,36,3,3,24,15,15,4697.333333333333
188,34,No,Travel_Frequently,1069,Research & Development,2,1,Life Sciences,256,4,Male,45,2,2,Manufacturing Director,3,Married,14074,1,No,17,3,3,0,10,2,2,10,9,9,5062.666666666667
189,51,No,Travel_Rarely,313,Research & Development,3,3,Medical,258,4,Female,98,3,4,Healthcare Representative,2,Single,7192,3,No,18,3,3,0,21,6,3,7,7,0,2534.3333333333335
190,52,No,Travel_Rarely,699,Research & Development,1,4,Life Sciences,259,3,Male,65,2,5,Manager,3,Married,5678,0,No,14,3,1,1,34,5,3,33,18,9,2147.3333333333335
191,27,No,Travel_Rarely,894,Research & Development,9,3,Medical,260,4,Female,99,3,1,Research Scientist,2,Single,11781,1,No,16,3,4,0,7,2,2,7,7,3,4258.0
192,35,Yes,Travel_Rarely,556,Research & Development,23,2,Life Sciences,261,2,Male,50,2,2,Manufacturing Director,3,Married,15497,3,Yes,13,3,1,0,8,1,3,1,0,1,5367.666666666667
193,43,No,Non-Travel,1344,Research & Development,7,3,Medical,262,4,Male,37,4,1,Research Scientist,4,Divorced,5228,4,No,14,3,4,3,7,3,4,5,4,2,2203.0
194,45,No,Non-Travel,1195,Research & Development,2,2,Medical,264,1,Male,65,2,4,Manager,4,Married,20462,9,No,23,4,4,1,22,1,3,20,8,8,7240.666666666667
195,37,No,Travel_Rarely,290,Research & Development,21,3,Life Sciences,267,2,Male,65,4,1,Research Scientist,1,Married,22977,1,Yes,12,3,1,1,8,3,2,8,7,7,7777.333333333333
196,35,No,Travel_Frequently,138,Research & Development,2,3,Medical,269,2,Female,37,3,2,Laboratory Technician,2,Single,15986,5,No,11,3,4,0,10,5,3,6,2,2,5387.0
197,42,No,Non-Travel,926,Research & Development,21,2,Medical,270,3,Female,36,3,2,Manufacturing Director,3,Divorced,16439,2,No,16,3,2,1,11,5,3,5,3,2,5800.333333333333
198,38,No,Travel_Rarely,1261,Research & Development,2,4,Life Sciences,271,4,Male,88,3,2,Manufacturing Director,3,Married,7259,9,No,14,3,2,0,14,3,3,1,0,0,2869.3333333333335
199,38,No,Travel_Rarely,1084,Research & Development,29,3,Technical Degree,273,4,Male,54,3,2,Manufacturing Director,4,Married,4185,3,No,18,3,1,1,9,3,1,7,7,7,1774.3333333333333
200,27,No,Travel_Frequently,472,Research & Development,1,1,Technical Degree,274,3,Male,60,2,2,Manufacturing Director,1,Married,9679,5,No,19,3,3,1,6,1,3,2,2,0,3403.6666666666665
201,49,No,Non-Travel,1002,Research & Development,18,4,Life Sciences,275,4,Male,92,3,2,Manufacturing Director,4,Divorced,23793,1,Yes,15,3,1,2,7,0,3,7,7,7,8295.666666666666
202,34,No,Travel_Frequently,878,Research & Development,10,4,Medical,277,4,Male,43,3,1,Research Scientist,3,Divorced,5972,1,Yes,17,3,4,1,5,4,4,5,3,0,2297.6666666666665
203,40,No,Travel_Rarely,905,Research & Development,19,2,Medical,281,3,Male,99,3,2,Laboratory Technician,4,Married,16523,8,Yes,15,3,3,1,15,2,4,7,2,7,5842.333333333333
204,38,Yes,Travel_Rarely,1180,Research & Development,29,1,Medical,282,2,Male,70,3,2,Healthcare Representative,1,Married,11354,7,Yes,19,3,2,0,17,2,3,1,0,0,4201.333333333333
205,29,Yes,Travel_Rarely,121,Sales,27,3,Marketing,283,2,Female,35,3,3,Sales Executive,4,Married,24525,1,No,22,4,4,3,10,3,2,10,4,9,8227.0
206,22,No,Travel_Rarely,1136,Research & Development,5,3,Life Sciences,284,4,Male,60,4,1,Research Scientist,2,Divorced,12392,1,Yes,16,3,1,1,4,2,2,4,2,2,4529.333333333333
207,36,No,Travel_Frequently,635,Research & Development,18,1,Medical,286,2,Female,73,3,1,Laboratory Technician,4,Single,7703,1,No,13,3,1,0,8,2,3,8,1,7,2803.6666666666665
208,40,No,Non-Travel,1151,Research & Development,9,5,Life Sciences,287,4,Male,63,2,2,Healthcare Representative,4,Married,14242,9,No,14,3,4,1,5,5,1,3,2,2,5152.0
209,46,No,Travel_Rarely,644,Research & Development,1,4,Medical,288,4,Male,97,3,3,Healthcare Representative,1,Divorced,12368,7,No,16,3,3,1,17,3,3,4,2,3,4369.666666666667
210,32,Yes,Travel_Rarely,1045,Sales,4,4,Medical,291,4,Male,32,1,3,Sales Executive,4,Married,25812,1,No,11,3,3,0,14,2,2,14,8,8,8963.0
211,30,No,Non-Travel,829,Research & Development,1,1,Life Sciences,292,3,Male,88,2,3,Manufacturing Director,3,Single,20925,1,No,22,4,3,0,12,2,3,11,8,8,7280.666666666667
212,27,No,Travel_Frequently,1242,Sales,20,3,Life Sciences,293,4,Female,90,3,2,Sales Executive,3,Single,12916,1,No,14,3,4,0,7,2,3,7,7,7,4749.333333333333
213,51,No,Travel_Rarely,1469,Research & Development,8,4,Life Sciences,296,2,Male,81,2,3,Research Director,2,Married,15736,5,No,16,3,4,2,16,5,1,10,9,7,5762.0
214,30,Yes,Travel_Rarely,1005,Research & Development,3,3,Technical Degree,297,4,Female,88,3,1,Research Scientist,1,Single,8556,5,Yes,11,3,3,0,8,5,3,5,2,4,3216.3333333333335
215,41,No,Travel_Rarely,896,Sales,6,3,Life Sciences,298,4,Female,75,3,3,Manager,4,Single,14674,3,Yes,18,3,3,0,16,3,3,1,0,0,5215.0
216,30,Yes,Travel_Frequently,334,Sales,26,4,Marketing,299,3,Female,52,2,2,Sales Executive,1,Single,22967,5,No,15,3,3,0,9,5,2,6,3,1,7784.333333333333
217,29,Yes,Travel_Rarely,992,Research & Development,1,3,Technical Degree,300,3,Male,85,3,1,Research Scientist,3,Single,19757,0,No,14,3,4,0,7,1,2,6,2,5,6944.666666666667
218,45,No,Non-Travel,1052,Sales,6,3,Medical,302,4,Female,57,2,3,Sales Executive,4,Single,16840,6,No,12,3,4,0,23,2,3,19,7,8,5983.0
219,54,No,Travel_Rarely,1147,Sales,3,3,Marketing,303,4,Female,52,3,2,Sales Executive,1,Married,17011,2,No,14,3,4,1,16,4,3,6,2,5,6070.0
220,36,No,Travel_Rarely,1396,Research & Development,5,2,Life Sciences,304,4,Male,62,3,2,Laboratory Technician,2,Single,9945,8,No,16,3,4,0,16,3,4,13,11,7,3801.0
221,33,No,Travel_Rarely,147,Research & Development,4,4,Medical,305,3,Female,47,2,1,Research Scientist,2,Married,13248,6,No,21,4,4,0,7,3,3,3,2,1,4480.666666666667
222,37,No,Travel_Frequently,663,Research & Development,11,3,Other,306,2,Male,47,3,3,Research Director,4,Divorced,10056,1,Yes,14,3,3,3,10,1,3,10,8,7,3588.6666666666665
223,38,No,Travel_Rarely,119,Sales,3,3,Life Sciences,307,1,Male,76,3,3,Sales Executive,3,Divorced,9647,0,No,12,3,3,2,17,6,2,16,10,13,3280.6666666666665
224,31,No,Non-Travel,979,Research & Development,1,4,Medical,308,3,Male,90,1,2,Manufacturing Director,3,Married,4381,0,No,12,3,4,1,6,2,3,5,4,4,1816.6666666666667
225,59,No,Travel_Rarely,142,Research & Development,3,3,Life Sciences,309,3,Male,70,2,1,Research Scientist,4,Married,8456,3,No,17,3,1,1,7,6,3,1,0,0,2889.3333333333335
226,37,No,Travel_Frequently,319,Sales,4,4,Marketing,311,1,Male,41,3,1,Sales Representative,4,Divorced,2539,4,No,17,3,3,1,13,2,3,9,8,8,966.3333333333334
227,29,No,Travel_Frequently,1413,Sales,1,1,Medical,312,2,Female,42,3,3,Sales Executive,4,Married,6599,1,No,14,3,4,1,11,5,3,11,10,1,2684.6666666666665
228,35,No,Travel_Frequently,944,Sales,1,3,Marketing,314,3,Female,92,3,3,Sales Executive,3,Single,9096,1,No,14,3,1,0,10,3,4,10,7,8,3377.3333333333335
229,29,Yes,Travel_Rarely,896,Research & Development,18,1,Medical,315,3,Male,86,2,1,Research Scientist,4,Single,14961,1,Yes,13,3,3,0,4,3,2,4,3,1,5314.333333333333
230,52,No,Travel_Rarely,1323,Research & Development,2,3,Life Sciences,316,3,Female,89,2,1,Laboratory Technician,4,Single,3300,7,No,15,3,2,0,6,3,2,2,2,2,1570.6666666666667
231,42,No,Travel_Rarely,532,Research & Development,4,2,Technical Degree,319,3,Male,58,3,5,Manager,4,Married,4933,1,No,11,3,4,0,22,3,3,22,17,15,1841.0
232,59,No,Travel_Rarely,818,Human Resources,6,2,Medical,321,2,Male,52,3,1,Human Resources,3,Married,25657,8,No,17,3,4,0,7,2,2,2,2,2,8842.333333333334
233,50,No,Travel_Rarely,854,Sales,1,4,Medical,323,4,Female,68,3,5,Manager,4,Divorced,24118,3,No,11,3,3,1,32,3,2,7,0,6,8346.666666666666
234,33,Yes,Travel_Rarely,813,Research & Development,14,3,Medical,325,3,Male,58,3,1,Laboratory Technician,4,Married,22149,5,Yes,13,3,3,1,8,2,1,5,4,4,7673.333333333333
235,43,No,Travel_Rarely,1034,Sales,16,3,Marketing,327,4,Female,80,3,4,Manager,4,Married,7744,5,Yes,22,4,3,1,22,3,3,17,13,9,2952.6666666666665
236,33,Yes,Travel_Rarely,465,Research & Development,2,2,Life Sciences,328,1,Female,39,3,1,Laboratory Technician,1,Married,21509,7,No,20,4,1,0,13,3,4,9,7,7,7337.666666666667
237,52,No,Non-Travel,771,Sales,2,4,Life Sciences,329,1,Male,79,2,5,Manager,3,Single,21030,1,Yes,18,3,4,0,33,2,4,33,7,12,7293.333333333333
238,32,No,Travel_Rarely,1401,Sales,4,2,Life Sciences,330,3,Female,56,3,1,Sales Representative,2,Married,20990,2,No,11,3,1,1,6,5,3,4,3,2,7482.333333333333
239,32,Yes,Travel_Rarely,515,Research & Development,1,3,Life Sciences,331,4,Male,62,2,1,Laboratory Technician,3,Single,9571,0,Yes,14,3,4,0,4,2,1,3,2,2,3382.6666666666665
240,39,No,Travel_Rarely,1431,Research & Development,1,4,Medical,332,3,Female,96,3,1,Laboratory Technician,3,Divorced,15417,7,No,14,3,3,3,7,1,3,3,2,2,5648.0
241,32,No,Non-Travel,976,Sales,26,4,Marketing,333,3,Male,100,3,2,Sales Executive,4,Married,12069,0,No,18,3,1,0,4,2,3,3,2,2,4381.666666666667
242,41,No,Travel_Rarely,1411,Research & Development,19,2,Life Sciences,334,3,Male,36,3,2,Research Scientist,1,Divorced,19877,2,No,16,3,1,2,17,2,2,1,0,0,7108.0
243,40,No,Travel_Rarely,1300,Research & Development,24,2,Technical Degree,335,1,Male,62,3,2,Research Scientist,4,Divorced,24447,1,No,17,3,1,2,9,3,3,9,8,7,8603.0
244,45,No,Travel_Rarely,252,Research & Development,1,3,Other,336,3,Male,70,4,5,Manager,4,Married,15970,0,No,11,3,3,1,25,2,3,24,0,7,5430.666666666667
245,31,No,Travel_Frequently,1327,Research & Development,3,4,Medical,337,2,Male,73,3,3,Research Director,3,Divorced,13523,9,No,12,3,1,1,9,3,3,2,2,2,4974.333333333333
246,33,No,Travel_Rarely,832,Research & Development,5,4,Life Sciences,338,3,Female,63,2,1,Research Scientist,4,Married,14776,1,No,13,3,3,1,2,2,2,2,2,2,5223.666666666667
247,34,No,Travel_Rarely,470,Research & Development,2,4,Life Sciences,339,4,Male,84,2,2,Manufacturing Director,1,Married,23687,6,No,13,3,2,1,13,3,3,11,9,9,8080.333333333333
248,37,No,Travel_Rarely,1017,Research & Development,1,2,Medical,340,3,Female,83,2,1,Research Scientist,1,Married,18697,2,No,14,3,1,1,17,2,2,3,1,2,6599.0
249,45,No,Travel_Frequently,1199,Research & Development,7,4,Life Sciences,341,1,Male,77,4,2,Manufacturing Director,3,Married,5118,4,No,17,3,4,1,9,1,3,3,2,2,2131.3333333333335
250,37,Yes,Travel_Frequently,504,Research & Development,10,3,Medical,342,1,Male,61,3,3,Manufacturing Director,3,Divorced,22573,6,No,11,3,2,2,17,5,3,1,0,0,7712.666666666667
251,39,No,Travel_Frequently,505,Research & Development,2,4,Technical Degree,343,3,Female,64,3,3,Healthcare Representative,3,Single,6420,0,No,25,4,4,0,20,1,3,19,6,8,2329.6666666666665
252,29,No,Travel_Rarely,665,Research & Development,15,3,Life Sciences,346,3,Male,60,3,1,Research Scientist,4,Single,22673,1,No,19,3,1,0,6,1,3,6,5,5,7799.333333333333
253,42,No,Travel_Rarely,916,Research & Development,17,2,Life Sciences,347,4,Female,82,4,2,Research Scientist,1,Single,23016,3,Yes,13,3,3,0,10,1,3,3,2,2,8004.666666666667
254,29,No,Travel_Rarely,1247,Sales,20,2,Marketing,349,4,Male,45,3,2,Sales Executive,4,Divorced,10732,2,No,14,3,4,1,10,2,3,3,2,2,4008.0
255,25,No,Travel_Rarely,685,Research & Development,1,3,Life Sciences,350,1,Female,62,3,2,Manufacturing Director,3,Married,7505,0,No,12,3,4,2,5,3,3,4,2,2,2750.6666666666665
256,42,No,Travel_Rarely,269,Research & Development,2,3,Medical,351,4,Female,56,2,1,Laboratory Technician,1,Divorced,8007,0,Yes,11,3,3,1,10,4,3,9,6,8,2777.3333333333335
257,40,No,Travel_Rarely,1416,Research & Development,2,2,Medical,352,1,Male,49,3,5,Research Director,3,Divorced,5949,0,No,19,3,4,1,22,5,3,21,7,9,2471.3333333333335
258,51,No,Travel_Rarely,833,Research & Development,1,3,Life Sciences,353,3,Male,96,3,1,Research Scientist,4,Married,23231,1,No,11,3,2,0,1,0,2,1,0,0,8053.333333333333
259,31,Yes,Travel_Frequently,307,Research & Development,29,2,Medical,355,3,Male,71,2,1,Laboratory Technician,2,Single,11652,0,No,11,3,2,0,6,2,4,5,4,4,4010.0
260,32,No,Travel_Frequently,1311,Research & Development,7,3,Life Sciences,359,2,Male,100,4,1,Laboratory Technician,2,Married,26062,1,No,20,4,3,0,5,3,1,5,1,3,9157.666666666666
261,38,No,Non-Travel,1327,Sales,2,2,Life Sciences,361,4,Male,39,2,2,Sales Executive,4,Married,19682,3,No,18,3,4,1,13,0,3,8,7,5,7016.0
262,32,No,Travel_Rarely,128,Research & Development,2,1,Technical Degree,362,4,Male,84,2,2,Laboratory Technician,1,Single,19737,4,No,13,3,4,0,9,5,3,6,2,4,6649.666666666667
263,46,No,Travel_Rarely,488,Sales,2,3,Technical Degree,363,3,Female,75,1,4,Manager,2,Married,14977,3,Yes,12,3,2,1,28,2,2,7,7,7,5180.0
264,28,Yes,Travel_Rarely,529,Research & Development,2,4,Life Sciences,364,1,Male,79,3,1,Laboratory Technician,3,Single,14935,2,No,11,3,3,0,5,5,1,0,0,0,5181.0
265,29,No,Travel_Rarely,1210,Sales,2,3,Medical,366,1,Male,78,2,2,Sales Executive,2,Married,3687,2,No,19,3,2,2,10,2,3,0,0,0,1658.3333333333333
266,31,No,Travel_Rarely,1463,Research & Development,23,3,Medical,367,2,Male,64,2,2,Healthcare Representative,4,Married,14408,0,No,21,4,2,1,10,2,3,9,0,8,5311.666666666667
267,25,No,Non-Travel,675,Research & Development,5,2,Life Sciences,369,2,Male,85,4,2,Healthcare Representative,1,Divorced,18384,1,No,12,3,4,2,6,2,3,6,3,5,6381.333333333333
268,45,No,Travel_Rarely,1385,Research & Development,20,2,Medical,372,3,Male,79,3,4,Healthcare Representative,4,Married,7501,0,Yes,14,3,2,0,21,2,3,20,7,10,2988.3333333333335
269,36,No,Travel_Rarely,1403,Research & Development,6,3,Life Sciences,373,4,Male,47,3,1,Laboratory Technician,4,Married,20251,0,No,11,3,3,1,16,4,3,15,13,11,7233.666666666667
270,55,No,Travel_Rarely,452,Research & Development,1,3,Medical,374,4,Male,81,3,5,Manager,1,Single,18938,0,Yes,14,3,3,0,37,2,3,36,10,13,6490.333333333333
271,47,Yes,Non-Travel,666,Research & Development,29,4,Life Sciences,376,1,Male,88,3,3,Manager,2,Married,10268,1,Yes,12,3,4,1,10,2,2,10,7,9,3674.0
272,28,No,Travel_Rarely,1158,Research & Development,9,3,Medical,377,4,Male,94,3,1,Research Scientist,4,Married,2613,1,No,23,4,4,1,5,3,2,5,2,4,1288.3333333333333
273,37,No,Travel_Rarely,228,Sales,6,4,Medical,378,3,Male,98,3,2,Sales Executive,4,Married,22825,4,No,14,3,2,1,7,5,4,5,4,1,7717.0
274,21,No,Travel_Rarely,996,Research & Development,3,2,Medical,379,4,Male,100,2,1,Research Scientist,3,Single,10531,1,No,17,3,1,0,3,4,4,3,2,0,3875.6666666666665
275,37,No,Non-Travel,728,Research & Development,1,4,Medical,380,1,Female,80,3,3,Research Director,4,Divorced,11677,2,Yes,18,3,1,2,15,2,3,5,2,2,4161.666666666667
276,35,No,Travel_Rarely,1315,Research & Development,22,3,Life Sciences,381,2,Female,71,4,3,Manager,2,Divorced,19100,7,No,18,3,2,1,10,6,2,7,7,2,6828.666666666667
277,38,No,Travel_Rarely,322,Sales,7,2,Medical,382,1,Female,44,4,2,Sales Executive,1,Divorced,19191,1,Yes,24,4,3,1,8,3,3,8,0,7,6519.0
278,26,No,Travel_Frequently,1479,Research & Development,1,3,Life Sciences,384,3,Female,84,3,2,Manufacturing Director,2,Divorced,26767,1,No,20,4,1,1,6,6,1,6,5,4,9443.333333333334
279,50,No,Travel_Rarely,797,Research & Development,4,1,Life Sciences,385,1,Male,96,3,5,Research Director,2,Divorced,15815,3,No,14,3,1,2,28,4,2,10,4,6,5569.333333333333
280,53,No,Travel_Rarely,1070,Research & Development,3,4,Medical,386,3,Male,45,3,4,Research Director,3,Married,21016,3,Yes,16,3,4,3,21,5,2,5,3,3,7377.0
281,42,No,Travel_Rarely,635,Sales,1,1,Life Sciences,387,2,Male,99,3,2,Sales Executive,3,Married,24532,1,No,25,4,3,0,20,3,3,20,16,6,8422.0
282,29,No,Travel_Frequently,442,Sales,2,2,Life Sciences,388,2,Male,44,3,2,Sales Executive,4,Single,20260,1,No,18,3,1,0,10,3,2,10,7,9,6915.333333333333
