age,daily_rate,distance_from_home,education,employee_number,environment_satisfaction,hourly_rate,job_involvement,job_level,job_satisfaction,monthly_rate,num_companies_worked,percent_salary_hike,performance_rating,relationship_satisfaction,stock_option_level,total_working_years,training_times_last_year,work_life_balance,years_at_company,years_in_current_role,years_with_curr_manager,rate_avg,business_travel_non-_travel,business_travel_travel_frequently,business_travel_travel_rarely,department_human_resources,department_research&_development,department_sales,education_field_human_resources,education_field_life_sciences,education_field_marketing,education_field_medical,education_field_other,education_field_technical_degree,gender_female,gender_male,job_role_healthcare_representative,job_role_human_resources,job_role_laboratory_technician,job_role_manager,job_role_manufacturing_director,job_role_research_director,job_role_research_scientist,job_role_sales_executive,job_role_sales_representative,marital_status_divorced,marital_status_married,marital_status_single,over_time_no,over_time_yes,attrition
33,750,22,2,160,3,95,3,2,2,15480,0,13,3,1,1,8,2,4,7,7,7,5441.666667,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
56,441,14,4,161,2,72,3,1,2,4510,9,18,3,1,3,7,2,3,5,4,3,1674.333333,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
51,684,6,3,162,1,51,3,5,3,6462,7,13,3,3,0,23,5,3,20,18,15,2399,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
31,249,6,4,163,2,76,1,2,3,20739,4,18,3,2,0,12,3,2,7,7,7,7021.333333,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1
26,841,6,3,164,3,46,2,1,2,23300,1,19,3,3,0,5,3,2,5,4,3,8062.333333,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
58,147,23,4,165,4,94,3,3,4,3465,1,12,3,4,1,40,3,2,40,10,6,1235.333333,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
19,528,22,1,167,4,50,3,1,3,26820,1,19,3,4,0,0,2,2,0,0,0,9132.666667,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1
22,594,2,1,169,3,100,3,1,4,19299,0,14,3,3,1,3,2,3,2,1,1,6664.333333,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
49,470,20,4,170,3,96,3,2,1,5549,1,14,3,3,0,16,2,2,15,11,11,2038.333333,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
43,957,28,3,171,2,72,4,1,3,16090,4,12,3,4,0,18,2,3,3,2,2,5706.333333,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
50,809,12,3,174,3,77,3,3,4,6645,4,11,3,4,0,16,3,3,2,2,1,2510.333333,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
31,542,20,3,175,2,71,1,2,3,24788,3,11,3,3,1,4,2,3,2,2,2,8467,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1
41,802,9,1,176,3,96,3,3,3,21196,3,13,3,3,1,12,2,3,9,7,7,7364.666667,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
26,1355,25,1,177,3,61,3,1,3,8916,1,23,4,4,1,8,3,3,8,7,7,3444,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
36,216,6,2,178,2,84,3,2,2,2819,6,20,4,4,2,7,0,3,3,2,1,1039.666667,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
51,1150,8,4,179,1,53,1,3,4,25150,2,15,3,4,0,18,2,3,4,2,3,8784.333333,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1
39,1329,4,4,182,4,47,2,2,3,14590,4,14,3,3,1,17,1,4,15,11,9,5322,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
25,959,28,3,183,1,41,2,2,3,24835,2,18,3,4,0,6,3,3,2,2,2,8611.666667,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
30,1240,9,3,184,3,48,3,2,4,13982,0,19,3,4,0,12,2,1,11,9,7,5090,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
32,1033,9,3,190,1,41,3,1,1,10224,7,22,4,1,0,10,2,4,5,4,4,3766,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1
45,1316,29,3,192,3,83,3,1,4,9752,5,13,3,2,0,9,2,2,6,5,3,3717,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
38,364,3,5,193,4,32,3,2,3,2302,3,20,4,2,0,19,2,3,3,2,2,899.3333333,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
30,438,18,3,194,1,75,3,1,3,23910,1,14,3,3,0,5,4,2,5,4,4,8141,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
32,689,9,2,195,4,35,1,2,4,22812,0,17,3,4,3,9,2,4,8,7,7,7845.333333,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
30,201,5,3,197,4,84,3,1,1,10415,5,14,3,4,1,8,3,3,3,2,2,3566.666667,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
30,1427,2,1,198,2,35,2,1,4,11162,0,13,3,4,0,6,3,3,5,3,2,4208,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
41,857,10,3,199,4,91,2,4,1,12888,4,13,3,2,1,21,2,2,7,6,7,4612,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
41,933,9,4,200,3,94,3,1,1,6961,2,21,4,4,1,7,2,3,5,0,4,2662.666667,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
19,1181,3,1,201,2,79,3,1,2,16102,1,14,3,4,0,1,3,3,1,0,0,5787.333333,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
40,1395,26,3,202,2,54,3,2,2,8504,1,11,3,1,1,20,2,3,20,7,13,3317.666667,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
35,662,1,5,204,3,94,3,3,2,11439,1,13,3,1,2,10,3,3,10,8,6,4065,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
53,1436,6,2,205,2,34,3,2,3,16047,2,20,4,4,1,13,3,1,7,7,5,5839,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
45,194,9,3,206,2,60,3,2,2,10901,8,18,3,3,1,20,2,1,17,9,15,3718.333333,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
32,967,8,3,207,2,43,3,3,4,15589,1,14,3,4,0,9,2,3,9,8,7,5533,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
29,1496,1,1,208,4,41,3,2,3,26283,1,13,3,1,1,10,1,3,10,7,9,9273.333333,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
51,1169,7,4,211,2,34,2,2,3,13983,2,17,3,3,0,10,2,3,1,0,0,5062,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
58,1145,9,3,214,2,75,2,1,2,11873,4,20,4,2,1,9,3,2,1,0,0,4364.333333,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
40,630,4,4,215,3,67,2,3,4,8552,7,11,3,1,1,15,2,2,12,11,11,3083,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
34,303,2,4,216,3,75,3,1,3,11314,6,18,3,4,1,6,3,3,4,3,2,3897.333333,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
22,1256,19,1,217,3,80,3,1,4,11992,1,24,4,1,2,2,6,3,2,2,2,4442.666667,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
27,691,9,3,218,4,57,3,1,2,5970,6,18,3,4,1,6,1,1,2,2,2,2239.333333,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
28,440,21,3,221,3,42,3,1,4,6672,1,11,3,3,1,5,2,1,5,2,2,2384.666667,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
57,334,24,2,223,3,83,4,3,4,23402,3,16,3,2,1,12,2,1,5,3,4,7939.666667,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
27,1450,3,3,224,3,79,2,1,3,25326,1,15,3,4,1,1,2,2,1,1,1,8951.666667,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
50,1452,11,3,226,3,53,3,5,2,17053,3,15,3,2,0,21,5,3,5,4,4,6186,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
41,465,14,3,227,1,56,3,1,3,4609,4,12,3,1,1,13,2,3,9,8,8,1710,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
30,1339,5,3,228,2,41,3,3,4,8053,2,12,3,3,1,12,2,3,10,9,4,3144.333333,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
38,702,1,4,230,1,59,2,2,4,12930,4,22,4,3,0,12,2,4,8,3,7,4563.666667,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
32,120,6,5,231,3,43,3,1,3,12430,3,20,4,1,0,8,2,3,5,4,4,4197.666667,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
27,1157,17,3,233,3,51,3,1,2,13364,0,16,3,4,1,6,3,2,5,2,1,4857.333333,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
19,602,1,1,235,3,100,1,1,1,20989,0,21,4,1,0,1,5,4,0,0,0,7230.333333,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1
36,1480,3,2,238,4,30,3,1,2,15062,4,12,3,3,0,13,3,2,8,7,2,5524,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
30,111,9,3,239,3,66,3,2,1,11012,1,11,3,3,2,12,4,3,12,9,10,3729.666667,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
45,1268,4,2,240,3,30,3,2,1,6319,4,11,3,1,1,9,3,4,5,4,3,2539,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
56,713,8,3,241,3,67,3,1,1,13939,4,18,3,3,1,19,3,3,2,2,2,4906.333333,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
33,134,2,3,242,3,90,3,1,4,10515,0,14,3,1,0,4,2,4,3,1,2,3579.666667,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
19,303,2,3,243,2,47,2,1,4,9241,1,22,4,3,0,1,3,2,1,0,0,3197,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1
46,526,1,2,244,2,92,3,3,1,2137,1,25,4,3,3,24,2,3,24,13,7,918.3333333,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
38,1380,9,2,245,3,75,3,1,4,6319,1,12,3,3,0,2,3,3,2,2,1,2591.333333,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
31,140,12,1,246,3,95,3,1,4,6984,8,23,4,3,1,7,0,3,4,2,2,2406.333333,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
34,629,27,2,247,4,95,3,1,2,5711,2,15,3,4,0,9,3,3,3,2,2,2145,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
41,1356,20,2,248,2,70,3,1,2,21728,1,22,4,4,0,4,5,2,4,3,2,7718,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1
50,328,1,3,249,3,86,2,1,3,3425,2,15,3,4,1,5,2,2,3,2,2,1279.666667,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
53,1084,13,2,250,4,57,4,2,1,26250,1,11,3,3,2,5,3,3,4,2,3,9130.333333,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
33,931,14,3,252,4,72,3,1,2,4673,1,13,3,4,1,8,5,3,8,7,6,1892,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
40,989,4,1,253,4,46,3,5,3,6499,1,14,3,2,1,21,2,3,20,8,9,2511.333333,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
55,692,14,4,254,3,61,4,5,2,13339,8,11,3,4,0,36,3,3,24,15,15,4697.333333,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
34,1069,2,1,256,4,45,2,2,3,14074,1,17,3,3,0,10,2,2,10,9,9,5062.666667,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
51,313,3,3,258,4,98,3,4,2,7192,3,18,3,3,0,21,6,3,7,7,0,2534.333333,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
52,699,1,4,259,3,65,2,5,3,5678,0,14,3,1,1,34,5,3,33,18,9,2147.333333,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
27,894,9,3,260,4,99,3,1,2,11781,1,16,3,4,0,7,2,2,7,7,3,4258,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
35,556,23,2,261,2,50,2,2,3,15497,3,13,3,1,0,8,1,3,1,0,1,5367.666667,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
43,1344,7,3,262,4,37,4,1,4,5228,4,14,3,4,3,7,3,4,5,4,2,2203,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
45,1195,2,2,264,1,65,2,4,4,20462,9,23,4,4,1,22,1,3,20,8,8,7240.666667,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
37,290,21,3,267,2,65,4,1,1,22977,1,12,3,1,1,8,3,2,8,7,7,7777.333333,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
35,138,2,3,269,2,37,3,2,2,15986,5,11,3,4,0,10,5,3,6,2,2,5387,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
42,926,21,2,270,3,36,3,2,3,16439,2,16,3,2,1,11,5,3,5,3,2,5800.333333,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
38,1261,2,4,271,4,88,3,2,3,7259,9,14,3,2,0,14,3,3,1,0,0,2869.333333,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
38,1084,29,3,273,4,54,3,2,4,4185,3,18,3,1,1,9,3,1,7,7,7,1774.333333,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
27,472,1,1,274,3,60,2,2,1,9679,5,19,3,3,1,6,1,3,2,2,0,3403.666667,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
49,1002,18,4,275,4,92,3,2,4,23793,1,15,3,1,2,7,0,3,7,7,7,8295.666667,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
34,878,10,4,277,4,43,3,1,3,5972,1,17,3,4,1,5,4,4,5,3,0,2297.666667,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
40,905,19,2,281,3,99,3,2,4,16523,8,15,3,3,1,15,2,4,7,2,7,5842.333333,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
38,1180,29,1,282,2,70,3,2,1,11354,7,19,3,2,0,17,2,3,1,0,0,4201.333333,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
29,121,27,3,283,2,35,3,3,4,24525,1,22,4,4,3,10,3,2,10,4,9,8227,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
22,1136,5,3,284,4,60,4,1,2,12392,1,16,3,1,1,4,2,2,4,2,2,4529.333333,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
36,635,18,1,286,2,73,3,1,4,7703,1,13,3,1,0,8,2,3,8,1,7,2803.666667,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
40,1151,9,5,287,4,63,2,2,4,14242,9,14,3,4,1,5,5,1,3,2,2,5152,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
46,644,1,4,288,4,97,3,3,1,12368,7,16,3,3,1,17,3,3,4,2,3,4369.666667,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
32,1045,4,4,291,4,32,1,3,4,25812,1,11,3,3,0,14,2,2,14,8,8,8963,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
30,829,1,1,292,3,88,2,3,3,20925,1,22,4,3,0,12,2,3,11,8,8,7280.666667,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
27,1242,20,3,293,4,90,3,2,3,12916,1,14,3,4,0,7,2,3,7,7,7,4749.333333,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
51,1469,8,4,296,2,81,2,3,2,15736,5,16,3,4,2,16,5,1,10,9,7,5762,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
30,1005,3,3,297,4,88,3,1,1,8556,5,11,3,3,0,8,5,3,5,2,4,3216.333333,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1
41,896,6,3,298,4,75,3,3,4,14674,3,18,3,3,0,16,3,3,1,0,0,5215,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
30,334,26,4,299,3,52,2,2,1,22967,5,15,3,3,0,9,5,2,6,3,1,7784.333333,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1
29,992,1,3,300,3,85,3,1,3,19757,0,14,3,4,0,7,1,2,6,2,5,6944.666667,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1
45,1052,6,3,302,4,57,2,3,4,16840,6,12,3,4,0,23,2,3,19,7,8,5983,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
54,1147,3,3,303,4,52,3,2,1,17011,2,14,3,4,1,16,4,3,6,2,5,6070,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
36,1396,5,2,304,4,62,3,2,2,9945,8,16,3,4,0,16,3,4,13,11,7,3801,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
33,147,4,4,305,3,47,2,1,2,13248,6,21,4,4,0,7,3,3,3,2,1,4480.666667,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
37,663,11,3,306,2,47,3,3,4,10056,1,14,3,3,3,10,1,3,10,8,7,3588.666667,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
38,119,3,3,307,1,76,3,3,3,9647,0,12,3,3,2,17,6,2,16,10,13,3280.666667,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
31,979,1,4,308,3,90,1,2,3,4381,0,12,3,4,1,6,2,3,5,4,4,1816.666667,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
59,142,3,3,309,3,70,2,1,4,8456,3,17,3,1,1,7,6,3,1,0,0,2889.333333,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
37,319,4,4,311,1,41,3,1,4,2539,4,17,3,3,1,13,2,3,9,8,8,966.3333333,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
29,1413,1,1,312,2,42,3,3,4,6599,1,14,3,4,1,11,5,3,11,10,1,2684.666667,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
35,944,1,3,314,3,92,3,3,3,9096,1,14,3,1,0,10,3,4,10,7,8,3377.333333,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
29,896,18,1,315,3,86,2,1,4,14961,1,13,3,3,0,4,3,2,4,3,1,5314.333333,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1
52,1323,2,3,316,3,89,2,1,4,3300,7,15,3,2,0,6,3,2,2,2,2,1570.666667,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
42,532,4,2,319,3,58,3,5,4,4933,1,11,3,4,0,22,3,3,22,17,15,1841,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
59,818,6,2,321,2,52,3,1,3,25657,8,17,3,4,0,7,2,2,2,2,2,8842.333333,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
50,854,1,4,323,4,68,3,5,4,24118,3,11,3,3,1,32,3,2,7,0,6,8346.666667,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
33,813,14,3,325,3,58,3,1,4,22149,5,13,3,3,1,8,2,1,5,4,4,7673.333333,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
43,1034,16,3,327,4,80,3,4,4,7744,5,22,4,3,1,22,3,3,17,13,9,2952.666667,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
33,465,2,2,328,1,39,3,1,1,21509,7,20,4,1,0,13,3,4,9,7,7,7337.666667,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
52,771,2,4,329,1,79,2,5,3,21030,1,18,3,4,0,33,2,4,33,7,12,7293.333333,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
32,1401,4,2,330,3,56,3,1,2,20990,2,11,3,1,1,6,5,3,4,3,2,7482.333333,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
32,515,1,3,331,4,62,2,1,3,9571,0,14,3,4,0,4,2,1,3,2,2,3382.666667,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
39,1431,1,4,332,3,96,3,1,3,15417,7,14,3,3,3,7,1,3,3,2,2,5648,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
32,976,26,4,333,3,100,3,2,4,12069,0,18,3,1,0,4,2,3,3,2,2,4381.666667,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
41,1411,19,2,334,3,36,3,2,1,19877,2,16,3,1,2,17,2,2,1,0,0,7108,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
40,1300,24,2,335,1,62,3,2,4,24447,1,17,3,1,2,9,3,3,9,8,7,8603,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
45,252,1,3,336,3,70,4,5,4,15970,0,11,3,3,1,25,2,3,24,0,7,5430.666667,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
31,1327,3,4,337,2,73,3,3,3,13523,9,12,3,1,1,9,3,3,2,2,2,4974.333333,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
